nm,ABB,ABH,AMB,AMH,APB,APH,ARB,ARH,BlackConstructPaper,BlackDuctTape,BlackElecTape,BlackFelt,BlackFoamBoard,BlackVelcro,CBB,CBH,CMB,CMH,CPB,CPH,DryEraseCardBoard,Flock55,Flock65,FractalBlack,IMN,IPN,IPNThin,IRN,IRNThin,MetalVelvet,PermMarkCardBoard,RhodesLP,Rustoleum,SMN,Soric,SPN,SprayPaint,SRN,SRS05,Valspar,P09,P06,P19,P21,F07,T01-1,T01-2
2353,35.98249655,27.97977822,62.60967497,23.24282112,73.14563458,42.06730796,63.27949757,17.43514872,52.57774039,4.103990147,3.998538183,3.943962779,42.69345073,11.51596863,30.50994004,31.36936462,57.00396367,23.78319202,69.13295361,42.06480374,8.439428513,15.76140559,18.09672819,1.930451819,6.153149486,6.231898712,4.883844834,5.644752854,4.378986424,1.831612205,35.28346125,1.478187581,6.133905562,5.299244192,3.252009139,5.741781451,7.086105044,5.441923637,13.25442,8.534002036,4.184671533,3.194815486,4.107915099,4.372030951,3.839748773,3.85336567,3.396502827
2352,35.86401466,28.00439881,62.51189909,23.28381739,72.96457841,42.19459885,63.14015548,17.47607086,52.51102522,4.10820062,4.013309275,3.901486748,42.66719034,11.51480833,30.46120823,31.25504328,56.89234895,23.72248308,68.96867272,41.97104826,8.404091506,15.72857731,18.13993851,1.885355057,6.160011169,6.257464705,4.860990317,5.645779992,4.328737443,1.835193762,35.24071334,1.474635618,6.150997491,5.282670412,3.28448706,5.746677329,7.082151502,5.490774407,13.27141,8.480926991,4.292805755,3.176909529,4.070578195,4.425880094,3.852026049,3.857151576,3.376065542
2351,36.46258786,28.48844165,63.58731324,23.70232187,74.20679319,42.97908924,64.24966664,17.78844977,52.59134744,4.123034969,4.035379551,3.887474129,42.70323136,11.53783645,30.97336174,31.75528184,57.888751,24.09835928,70.12115682,42.65345521,8.439968262,15.93438125,18.47588262,1.912032156,6.270303406,6.376630774,4.954411134,5.732389289,4.35954502,1.859299338,35.28574084,1.539406185,6.168531767,5.358369097,3.376282557,5.874615643,7.079440932,5.574184419,13.34752,8.466797455,4.36618705,3.202344957,4.126215946,4.53102981,3.927552204,3.897853759,3.409390583
2350,35.84709608,27.96726504,62.5206408,23.28291727,72.92491303,42.23845151,63.1953852,17.47736255,52.62688307,4.141107673,4.01690466,3.865366853,42.68716619,11.57651208,30.44409191,31.22515004,56.93862598,23.67448415,68.93092402,41.92097806,8.495540266,15.66801273,18.16484855,1.829375495,6.15168831,6.216669322,4.925636685,5.653123672,4.240561265,1.847155382,35.26565625,1.551350613,6.200133737,5.23451442,3.27638134,5.818152486,7.076148368,5.500868388,13.37899,8.487121499,4.323913043,3.145955625,4.043474534,4.451332238,3.831937173,3.83447039,3.333903456
2349,34.94211124,27.24806794,60.98352285,22.68921093,71.04345583,41.13655958,61.57770986,17.01460405,52.92269159,4.191534965,4.061702791,3.889562494,42.91688201,11.69386503,29.65639415,30.42744416,55.50695288,23.08151368,67.14801116,40.82797134,8.609070505,15.27849937,17.67640751,1.825425888,5.976554548,6.004896036,4.80573728,5.514964317,4.153798915,1.803586245,35.45999628,1.548046852,6.243979667,5.087764115,3.167586979,5.717670317,7.104988623,5.368798284,13.39183,8.564943906,4.182733813,3.080938262,3.943426978,4.306069054,3.717499636,3.76116244,3.261103673
2348,34.98032881,27.29708787,61.05082358,22.71993978,71.03868058,41.20505255,61.59288598,17.05114647,53.13196909,4.212274019,4.092279829,3.909431538,43.09029476,11.77016208,29.66088597,30.439986,55.5292709,23.0831928,67.15486232,40.84734675,8.716853111,15.30898384,17.70247781,1.861854646,5.944902692,5.954337402,4.851730332,5.496615083,4.187041947,1.790314789,35.58534947,1.557736654,6.250482219,5.080494703,3.157382398,5.704304955,7.147070204,5.388583022,13.35318,8.63014655,4.327007299,3.104238659,3.934267935,4.28080967,3.718387026,3.761727319,3.283536506
2347,35.45897077,27.62643578,61.95125324,22.97022604,72.01283978,41.65724002,62.49638881,17.29369767,53.34171566,4.218957764,4.088667151,3.923939933,43.28186175,11.84489907,30.09532509,30.84978145,56.3027848,23.42715305,68.05367265,41.39680372,8.750589978,15.48879136,17.92407373,1.9236256,6.008460251,6.016997336,4.950331239,5.576825229,4.293812321,1.827429433,35.69771544,1.558649374,6.255870955,5.143679142,3.202005669,5.753713632,7.160582269,5.450843464,13.32491,8.670364821,4.281021898,3.097165846,4.009038089,4.319202353,3.771306194,3.78907062,3.332683673
2346,35.93027583,27.81811949,62.78231073,23.10614565,72.9394871,41.96496271,63.30290952,17.46798922,53.18889919,4.227640881,4.051804711,3.957095829,43.15628773,11.83654263,30.48786431,31.256336,57.05313835,23.73296477,68.9000946,41.92494478,8.691912585,15.59941362,18.08190966,1.965440702,6.02784953,6.071649286,5.027053211,5.626811528,4.41882896,1.844657309,35.61846624,1.554114976,6.233360825,5.20363584,3.20196952,5.779751801,7.138653328,5.52132027,13.28317,8.64456698,4.402919708,3.151645898,4.057384208,4.349688596,3.80909491,3.869964775,3.395002247
2345,36.13993333,28.08072765,63.15006054,23.28618847,73.3195826,42.36986638,63.68198821,17.65495665,52.74623788,4.143808101,4.055766989,3.928787483,42.81570209,11.74334605,30.65486349,31.43240259,57.37871793,23.89167505,69.27088529,42.14980033,8.575926945,15.69586992,18.23225388,1.98632909,6.023441064,6.087154818,5.027473439,5.688393851,4.472136813,1.852302036,35.34294194,1.612694123,6.134893059,5.243484543,3.18438649,5.796612448,7.092663542,5.543983545,13.23857,8.56779724,4.355474453,3.197260065,4.107170944,4.387395439,3.866191596,3.905005148,3.435549383
2344,36.02531529,28.07621671,62.9137627,23.28776901,73.03505889,42.40472676,63.4919472,17.65207199,52.39593002,4.086486695,4.048550259,3.926203073,42.58348341,11.66657028,30.54374913,31.3492267,57.180494,23.81264728,69.00046169,41.99223722,8.483764368,15.66306967,18.23240225,1.960641054,5.964322411,6.0732075,5.016088046,5.665421318,4.485128098,1.824601601,35.1615468,1.603969337,6.101120737,5.210583884,3.217535262,5.790752682,7.028601183,5.498168415,13.2104,8.511410001,4.154347826,3.224302458,4.121106748,4.385098179,3.857359847,3.904112442,3.417430207
2343,35.30426207,27.5949547,61.69122848,22.86831914,71.55645662,41.6368257,62.27704261,17.27756682,52.0980124,4.051022974,4.025663738,3.917138702,42.36851602,11.61792224,29.94049673,30.73228455,56.03537552,23.35050175,67.65129516,41.1298803,8.403207478,15.34752141,17.89265309,1.892661476,5.850354435,5.946233764,4.872607752,5.50943128,4.402934053,1.783410976,34.96913693,1.594466514,6.066704829,5.103470504,3.192553091,5.719463992,6.967846967,5.395269407,13.17337,8.42117497,4.197080292,3.197111976,4.062062312,4.320101472,3.82405982,3.849096321,3.360466988
2342,35.26240599,27.54110895,61.67640245,22.81119834,71.46255065,41.55361589,62.25599838,17.2268464,52.21881853,4.07289909,4.006082343,3.894558739,42.49875621,11.66118362,29.93339791,30.71260047,56.01071626,23.30017381,67.62345437,41.09578619,8.416178991,15.3148881,17.89642675,1.868278215,5.86009004,5.937673346,4.878938337,5.517572604,4.391328831,1.766565263,35.07606971,1.59930591,6.072948207,5.120532123,3.223543096,5.721312595,6.969625123,5.367600281,13.13299,8.424198392,4.25,3.202426954,4.045490252,4.316503606,3.829684411,3.858838315,3.38629855
2341,35.89118865,28.05189593,62.76509736,23.22168906,72.67331926,42.31017576,63.38483014,17.47673618,52.16485294,4.108122652,4.006231251,3.855583493,42.50381398,11.69560036,30.42811909,31.20547662,56.98235789,23.71693304,68.79814391,41.79516198,8.441886802,15.59690426,18.23393824,1.920492448,5.952848481,6.045176846,4.970976806,5.600379291,4.448277732,1.784998949,35.03477808,1.608577536,6.059237,5.198171583,3.269090384,5.819665634,6.951056088,5.479059093,13.14157,8.437264852,4.355474453,3.213124144,4.124892949,4.392927491,3.889734591,3.929243538,3.425918745
2340,35.89278894,28.03682241,62.83050945,23.23339323,72.6652659,42.27130413,63.38551523,17.45386872,52.46133972,4.129441409,4.009090956,3.880313089,42.7495184,11.79144502,30.40462668,31.19231305,56.98973465,23.70141417,68.86063185,41.78433041,8.523128083,15.59487062,18.20943651,1.96628755,5.953100379,6.042485985,4.982697151,5.607343074,4.42930588,1.799084138,35.22740986,1.590872432,6.114520871,5.150624326,3.220802926,5.77408742,6.98301606,5.463927222,13.17238,8.471917354,4.493478261,3.197095163,4.107126519,4.350493209,3.88261092,3.947987683,3.421911454
2339,35.92773556,28.02506375,62.90796282,23.2393602,72.67963683,42.20991169,63.48643209,17.40193909,52.72822579,4.15994071,4.008670936,3.885779053,42.95671087,11.88713313,30.42999555,31.2173565,57.07914414,23.71061909,68.93883603,41.84442583,8.610276563,15.60899656,18.20210562,1.971803698,5.965933284,6.046336744,4.994176823,5.622667039,4.430263499,1.825525797,35.38857152,1.604130294,6.155062577,5.149633309,3.184739095,5.739987633,7.025923339,5.44871309,13.14561,8.538401703,4.292805755,3.210026703,4.096170334,4.316026007,3.883160129,3.957015384,3.419979598
2338,35.8315226,27.84540984,62.74738389,23.1048906,72.41457042,41.92558397,63.30699953,17.31210991,52.77416457,4.195742377,4.03685843,3.876166091,43.00002341,11.92324867,30.34400468,31.11864832,56.92571306,23.64510925,68.72970316,41.74037649,8.634783754,15.49089292,18.04212092,1.978416838,5.950472206,6.058369645,4.947892863,5.615819538,4.43126559,1.802354059,35.43881021,1.559423278,6.162728975,5.139578409,3.162277199,5.668088014,7.044724059,5.454860893,13.13446,8.55459121,4.286956522,3.226581656,4.049173997,4.275649002,3.840597977,3.950229549,3.435860781
2337,35.94947945,27.9513912,62.97480054,23.22188751,72.63865723,42.12937994,63.55044811,17.41298434,52.96092457,4.204730774,4.068363746,3.914899089,43.12108468,11.98370292,30.44594499,31.19994395,57.12477431,23.7094445,68.94745418,41.88505003,8.669546354,15.52338315,18.15899629,2.006571179,5.950986548,6.07198848,4.952268851,5.634462094,4.44851347,1.784617432,35.57873103,1.56347992,6.165505592,5.16912126,3.162909657,5.642062001,7.048019863,5.440383469,13.12106,8.577592642,4.286956522,3.21867956,4.02951734,4.27420808,3.828068115,3.964554388,3.461940118
2336,35.41352503,27.5386283,62.00337432,22.87778997,71.50054522,41.52989837,62.59954367,17.18712232,52.98993298,4.176265637,4.067222296,3.907064613,43.13063061,11.99029789,29.97859649,30.74058069,56.2847278,23.30728893,67.84616924,41.2319089,8.629058276,15.28554506,17.95835728,1.994988192,5.853779481,5.981535527,4.883097295,5.550194018,4.41169748,1.750764077,35.60850022,1.547402873,6.171532213,5.120401067,3.114869856,5.519214346,7.064843052,5.322760177,13.11116,8.559668662,4.100719424,3.200200135,3.981353749,4.214639382,3.74149989,3.891586099,3.408976628
2335,35.79215658,27.70888163,62.67970501,23.01773147,72.26076755,41.80887205,63.31687647,17.32133108,52.87405858,4.139918401,4.073111593,3.933407028,43.09299624,11.98444592,30.31555446,31.08753684,56.92694393,23.52415668,68.583637,41.67342369,8.56604984,15.36818262,18.11311659,1.991579859,5.902667579,6.055644811,4.939801269,5.577678051,4.487518512,1.777771608,35.56695851,1.572560434,6.111625824,5.225714296,3.135651751,5.602871771,7.049350468,5.383525558,13.11946,8.539661591,4.364963504,3.243751258,4.044163925,4.281862395,3.753039402,3.914175583,3.427684524
2334,35.95956787,27.84037728,63.03592576,23.13149568,72.60655019,42.02719253,63.68994524,17.41221299,52.7025354,4.105780386,4.081479131,3.925047478,42.98856928,11.96743818,30.47492739,31.25574233,57.25172442,23.5969283,68.97076748,41.86773855,8.530951201,15.45100558,18.22591324,1.962810413,5.928670904,6.076545646,4.972082939,5.58126465,4.524197915,1.79406926,35.47168225,1.610086228,6.081200458,5.245413541,3.190423779,5.630034794,7.045021571,5.357447455,13.08475,8.501605462,4.148905109,3.27151879,4.080222921,4.327207774,3.785934066,3.933374959,3.439126617
2333,35.8763045,27.80037002,62.98386422,23.08226349,72.49912156,41.88537776,63.6612845,17.35835814,52.86989584,4.08377618,4.075898135,3.940686233,43.20043597,12.04378826,30.43243232,31.2044908,57.2078691,23.55709906,68.94218594,41.80693924,8.533973887,15.43053878,18.187327,1.963102331,5.915181132,6.064373137,4.977087081,5.536075794,4.51813238,1.831959179,35.58499814,1.579016901,6.107623987,5.247715042,3.220448015,5.649042486,7.065515063,5.310176945,13.09384,8.521958767,4.264705882,3.218452837,4.107399456,4.330699871,3.809399516,3.886463864,3.441974852
2332,35.87632074,27.7814109,63.09210761,23.07793497,72.59026386,41.81770636,63.71818082,17.36032533,53.01809402,4.085356444,4.084782665,3.96584278,43.36238038,12.14522414,30.43310632,31.21672424,57.2882699,23.59256959,69.07462334,41.85429864,8.592969785,15.4456575,18.18287838,1.94667592,5.914500183,6.033477689,5.037973491,5.542320566,4.51068662,1.83793141,35.70398997,1.600201203,6.154560891,5.259497248,3.225198521,5.655619305,7.115904831,5.302610927,13.12594,8.531796161,4.202898551,3.177135612,4.118593828,4.342006157,3.821787997,3.845621723,3.421273295
2331,34.91868168,27.05976759,61.45845798,22.47400276,70.6639442,40.70685213,62.050797,16.92969409,53.06331377,4.091657768,4.082204808,3.972246846,43.40241494,12.18596014,29.64369504,30.38449551,55.79149974,23.0067706,67.32460511,40.74601299,8.627428139,15.05112016,17.69730304,1.887439229,5.730093933,5.870726571,4.901290724,5.412016342,4.37462966,1.790368125,35.73613485,1.594626552,6.161105813,5.09429231,3.115493168,5.497123248,7.171654619,5.189938667,13.12965,8.53206004,4.206569343,3.068334791,3.997763761,4.231830562,3.761402089,3.710147948,3.328665958
2330,34.99663615,26.98567972,61.61382421,22.38959228,70.78708553,40.61812385,62.20192745,16.92112715,53.29033323,4.107889954,4.1266491,4.000336928,43.58841998,12.25907962,29.72247308,30.44198973,55.91948252,23.12221091,67.47023455,40.83759651,8.669903504,15.03281801,17.64703507,1.856876204,5.675929972,5.888575994,4.92886326,5.418435983,4.366082453,1.795228192,35.92943878,1.571767013,6.21176489,5.087177004,3.105934571,5.499322645,7.214542595,5.222590018,13.13387,8.601444574,4.227338129,3.048291432,3.986756155,4.252810279,3.769163352,3.730989952,3.326219842
2329,35.35912758,27.18629755,62.24164462,22.58560437,71.47406785,40.95284032,62.84772501,17.03859475,53.28136057,4.145014322,4.134859977,4.010224006,43.56351963,12.25807986,30.0350096,30.70942288,56.47329042,23.38810434,68.14593156,41.25492512,8.672058265,15.15893933,17.78152305,1.879016059,5.732828254,5.92359267,4.950967754,5.461448591,4.391008008,1.813048836,35.89949002,1.605910895,6.204720292,5.101850721,3.131054063,5.548635455,7.189780153,5.288464193,13.1508,8.622974512,4.275,3.091577316,4.001709524,4.27602356,3.806450661,3.785046537,3.340126836
2328,35.41867418,27.13907201,62.2917646,22.58588549,71.50132375,40.98778349,62.90552005,17.01843278,53.49101659,4.179011294,4.132012487,4.013637896,43.74535908,12.30773076,30.10020304,30.73113675,56.51964923,23.41664127,68.23528684,41.31526359,8.696897997,15.17938951,17.80979957,1.867922742,5.722143043,5.907526458,4.939755532,5.473493791,4.423067458,1.784448953,36.06182522,1.6003985,6.225099333,5.089971338,3.156327795,5.537306053,7.143012108,5.273689863,13.09615,8.654446604,4.24379562,3.113431323,3.958526603,4.281855389,3.805604306,3.803496447,3.381015337
2327,36.02585173,27.68563534,63.26253186,23.06539413,72.59735088,41.87618705,63.93163663,17.32424944,53.51931511,4.194027131,4.133800223,3.970661319,43.80906848,12.31904272,30.60361331,31.20718832,57.39620804,23.8028981,69.289378,41.97524413,8.689073626,15.5429395,18.24602909,1.950677297,5.816276131,5.949366373,5.014827455,5.548238494,4.496178186,1.819946565,36.09544396,1.601411742,6.205568633,5.194086195,3.224962085,5.586839524,7.087886626,5.364961707,13.07597,8.665879445,4.402919708,3.199350986,4.028772434,4.366862886,3.86467163,3.908878959,3.451247441
2326,36.04967715,27.69766273,63.3150067,23.06040895,72.63622709,41.90642834,63.97054557,17.33122945,53.61854138,4.20990223,4.119285349,3.938308795,43.91959942,12.34905778,30.61067917,31.23883623,57.43203601,23.82491676,69.36077405,41.99685436,8.654714776,15.59193456,18.31312054,1.971195571,5.845372835,5.963535059,5.044463683,5.524948364,4.499155702,1.820259108,36.1893418,1.594746849,6.179579912,5.199459302,3.238542305,5.560400506,7.074848441,5.368189259,13.04982,8.645810073,4.318248175,3.24636466,3.993142529,4.340951151,3.877767962,3.921485201,3.460332173
2325,35.45685536,27.22835492,62.2359011,22.6589697,71.37108515,41.1677954,62.90681884,17.01724496,53.54359079,4.177639609,4.087503385,3.904619446,43.9229785,12.35195588,30.04539242,30.71709575,56.47858307,23.41430417,68.21706901,41.2639643,8.596704785,15.37909837,18.08466593,1.943218356,5.768367501,5.827081662,4.997048203,5.386921848,4.421622095,1.817578077,36.15863067,1.562569501,6.149225666,5.120300123,3.222163052,5.466249155,7.024924493,5.261774269,13.05066,8.624244933,4.191176471,3.180356358,3.934383277,4.220015749,3.795252444,3.848078488,3.391664789
2324,35.45592367,27.24624796,62.2258203,22.63502382,71.3367922,41.16009661,62.89119874,17.02629436,53.40942521,4.155411834,4.04589411,3.878733622,43.90832608,12.32331037,29.98572895,30.71540613,56.43263064,23.39678062,68.22053846,41.22890589,8.54084793,15.43578041,18.08306491,1.974342996,5.759564614,5.839004002,5.02589542,5.358861866,4.443197742,1.799163359,36.09271338,1.573157639,6.154926082,5.088360215,3.238068177,5.45786895,7.00107353,5.252715217,13.06655,8.562005364,4.275,3.209576162,3.950228768,4.203688876,3.778467878,3.817033264,3.374950695
2323,35.43219076,27.26450718,62.24428845,22.61790687,71.23914039,41.14980362,62.86518712,17.04313937,53.39390648,4.122561116,4.074076555,3.908769471,43.97350687,12.30839607,29.9198728,30.69061535,56.39069401,23.37380342,68.23454863,41.18030037,8.565611605,15.48956609,18.11592732,1.986296585,5.704875744,5.811477229,5.048806935,5.390918771,4.421609007,1.820487856,36.10046645,1.556755384,6.164573749,5.042703732,3.175979213,5.444159845,6.988582373,5.249428442,13.07096,8.51017175,4.130434783,3.181616246,3.948037812,4.186422229,3.761856964,3.801206491,3.375713337
2322,35.08073186,27.12252661,61.72299298,22.45071058,70.56457105,40.87169566,62.30567942,16.94943402,53.47895803,4.132753155,4.100137951,3.920578221,44.0862988,12.30601409,29.62841834,30.43773182,55.88423141,23.15443406,67.64050828,40.77215209,8.58582037,15.44235144,18.02669062,1.95333498,5.646263694,5.743644076,5.018192734,5.37236923,4.413426193,1.793140704,36.16555914,1.578767772,6.212976225,4.963452682,3.114797485,5.36741282,7.007443499,5.188441642,13.08734,8.456504256,4.206569343,3.159012843,3.925467843,4.160428766,3.754699276,3.76808557,3.323315586
2321,35.47321684,27.3595853,62.48984199,22.65083775,71.39749849,41.18346096,63.05300019,17.11787752,53.61490576,4.164530766,4.113120613,3.990374026,44.25139547,12.31105806,29.97391697,30.79500103,56.5407674,23.39566699,68.46963973,41.26284029,8.617992587,15.59716485,18.18608518,1.971405514,5.69331028,5.80321648,5.062733715,5.433872186,4.502625615,1.798563398,36.29021252,1.588554869,6.219474595,5.036179885,3.110809596,5.406557967,7.020648457,5.288945347,13.11061,8.468598345,4.306666667,3.169913121,3.962650169,4.239018776,3.758112007,3.789693233,3.337140377
