nm,P09,P06,P19,P21,F07,T01-1,T01-2
1621,4.198113208,3.647577613,4.09631616,3.25279585,4.020860445,3.764927025,3.387208479
1620,4.238095238,3.652336993,4.100043983,3.255295567,4.023311335,3.767001271,3.384098673
1619,4.153333333,3.655118039,4.097807906,3.263359451,4.020106693,3.766180025,3.38332172
1618,4.238095238,3.663454142,4.10431566,3.256174036,4.021276802,3.766362456,3.388945328
1617,4.238095238,3.668178145,4.111732582,3.253325112,4.021193595,3.769206424,3.388224057
1616,4.153333333,3.669962424,4.118366808,3.252043693,4.022198485,3.767021198,3.387720895
1615,4.238095238,3.665008748,4.121255613,3.251395615,4.022173617,3.77397083,3.386677097
1614,4.238095238,3.661741533,4.124867958,3.249753521,4.023738209,3.774268025,3.387935981
1613,4.238095238,3.659492047,4.124447575,3.255524254,4.021923937,3.775302123,3.393284676
1612,4.238095238,3.660259954,4.120892763,3.258161648,4.027427515,3.775468807,3.39634337
1611,4.238095238,3.665018103,4.121560683,3.257741765,4.030417437,3.777100587,3.392984207
1610,4.238095238,3.672703128,4.119876652,3.26045815,4.028995523,3.782295188,3.394457637
1609,4.238095238,3.676703316,4.122303554,3.260481524,4.03370688,3.783442765,3.392277972
1608,4.238095238,3.683708817,4.126420755,3.260924815,4.037721865,3.784487823,3.400674642
1607,4.238095238,3.690272912,4.127684164,3.261632113,4.039217408,3.789639141,3.408152029
1606,4.238095238,3.692628716,4.135171136,3.258989061,4.038268593,3.790361605,3.406540752
1605,4.238095238,3.68866864,4.137726189,3.260217142,4.040080102,3.786182922,3.41289408
1604,4.193269231,3.691447147,4.142751192,3.258723292,4.043239808,3.786076972,3.424404397
1603,4.238095238,3.689186798,4.145733216,3.257305654,4.043714565,3.790457284,3.428475489
1602,4.230769231,3.647808825,4.103244056,3.222699549,4.002189424,3.738067579,3.38746696
1601,4.153333333,3.693455165,4.150026539,3.257192144,4.051388617,3.776954713,3.413461945
1600,4.238095238,3.698777101,4.151075316,3.257845827,4.054869939,3.77181524,3.397858858
1599,4.278846154,3.700031494,4.153280793,3.260364828,4.051466562,3.766242708,3.383503295
1598,4.278846154,3.701501518,4.154016473,3.260154105,4.051070486,3.765883492,3.380282029
1597,4.230769231,3.660554439,4.104745042,3.220538244,4.003285742,3.723974333,3.342507791
1596,4.278846154,3.702527411,4.149553137,3.254906645,4.044425973,3.767080292,3.386270859
1595,4.278846154,3.699965172,4.151757415,3.25584772,4.046721472,3.775001204,3.397623331
1594,4.230769231,3.656012823,4.101576058,3.218771029,4.002741872,3.738860291,3.371047293
1593,4.230769231,3.656968532,4.101628895,3.217422096,4.00595728,3.749495854,3.386048975
1592,4.278846154,3.706303976,4.152177762,3.253983711,4.057904538,3.795609996,3.421295736
1591,4.230769231,3.670030423,4.111916364,3.219207938,4.020168727,3.755397262,3.379742759
1590,4.230769231,3.677972634,4.118883474,3.222117856,4.026092936,3.756027062,3.37720189
1589,4.230769231,3.686711586,4.11722365,3.223260349,4.022807707,3.760881648,3.374874593
1588,4.230769231,3.692593307,4.118368794,3.221985816,4.017936867,3.756170231,3.3731448
1587,4.230769231,3.691471708,4.117853659,3.217170732,4.019122565,3.751661874,3.370379613
1586,4.146153846,3.692251494,4.116972762,3.215189424,4.022510823,3.752605039,3.376745028
1585,4.230769231,3.685862886,4.121875,3.2140625,4.025826772,3.758299152,3.376317096
1584,4.230769231,3.684494387,4.125537587,3.218482317,4.029291339,3.762679189,3.381028222
1583,4.230769231,3.681721345,4.124706719,3.219836474,4.034995074,3.764139012,3.383299084
1582,4.146153846,3.680512605,4.12898409,3.221686961,4.039586003,3.760031655,3.387932404
1581,4.230769231,3.67952258,4.127786667,3.225102222,4.044580333,3.759967336,3.391879765
1580,4.230769231,3.681690069,4.122578924,3.225753668,4.04610678,3.755919161,3.391735708
1579,4.230769231,3.691442019,4.124779785,3.225126791,4.044628752,3.751664135,3.397134443
1578,4.27184466,3.703138802,4.121231536,3.221498487,4.043149264,3.749427891,3.397190095
1577,4.230769231,3.70973244,4.119465717,3.215173642,4.041552286,3.749299638,3.393355708
1576,4.27184466,3.710919223,4.124485615,3.215248953,4.041082362,3.757863001,3.39401113
1575,4.230769231,3.713681431,4.12637206,3.218460442,4.038874074,3.7687365,3.39914757
1574,4.230769231,3.711178649,4.130244163,3.21903404,4.036194804,3.771549713,3.399225573
1573,4.27184466,3.707865625,4.133333333,3.216470588,4.038332345,3.768023361,3.3961361
1572,4.182692308,3.664571226,4.086046512,3.178294574,3.999505685,3.721307321,3.35407738
1571,4.138834951,3.661570686,4.094072027,3.182037796,4.005650109,3.724384385,3.357052515
1570,4.27184466,3.7043581,4.141453411,3.223397236,4.053365004,3.769430108,3.393390512
1569,4.27184466,3.710328464,4.143163156,3.228918243,4.060733399,3.775956842,3.397554103
1568,4.223300971,3.672406885,4.1021611,3.193159493,4.012730518,3.731379806,3.365940182
1567,4.223300971,3.679185995,4.096722629,3.193936417,4.013061589,3.735145537,3.368186783
1566,4.223300971,3.680057675,4.094757524,3.194221667,4.013724323,3.73648395,3.369546416
1565,4.223300971,3.683387707,4.094346195,3.194506967,4.014587675,3.737929416,3.374600218
1564,4.223300971,3.687541799,4.09398053,3.190336697,4.017045567,3.732618825,3.378512337
1563,4.223300971,3.686975173,4.092288446,3.185050487,4.016181872,3.725746007,3.372719549
1562,4.223300971,3.688860902,4.094254825,3.180101858,4.0174444,3.720245789,3.372026358
1561,4.223300971,3.687067297,4.099651475,3.176782842,4.024225268,3.726763965,3.37931603
1560,4.223300971,3.688329992,4.104140583,3.178277589,4.026289121,3.728743419,3.379295079
1559,4.223300971,3.693848461,4.105609232,3.180193237,4.030884692,3.738705823,3.385560964
1558,4.223300971,3.699491124,4.106991943,3.181692032,4.033628495,3.739219195,3.379229831
1557,4.223300971,3.705243663,4.110260776,3.186387669,4.034707288,3.74169627,3.375180985
1556,4.223300971,3.708899028,4.107553763,3.18688172,4.029847625,3.74368791,3.367920941
1555,4.223300971,3.710176922,4.107423346,3.188596019,4.028981177,3.741146635,3.374658452
1554,4.174757282,3.667535414,4.057491258,3.143746077,3.975156763,3.693812647,3.339309993
1553,4.174757282,3.670371287,4.055949072,3.13680624,3.974825871,3.692104926,3.338172813
1552,4.174757282,3.674158535,4.058305693,3.137785746,3.97680438,3.69478915,3.334101453
1551,4.174757282,3.674139746,4.062117816,3.136035147,3.980101584,3.700028438,3.341922884
1550,4.174757282,3.677014595,4.071572146,3.137796123,3.985846706,3.69897549,3.337822192
1549,4.174757282,3.672908951,4.077952402,3.139559946,3.987771793,3.703709513,3.338353273
1548,4.174757282,3.671134424,4.083570016,3.142099587,3.988380914,3.697350907,3.342673937
1547,4.215686275,3.66375852,4.089678115,3.140136666,3.991905666,3.692467429,3.350042681
1546,4.215686275,3.662243658,4.093838266,3.140001799,3.989265367,3.689671437,3.349618763
1545,4.215686275,3.664650486,4.091111911,3.144926232,3.987421258,3.699969925,3.354766648
1544,4.215686275,3.668118271,4.091036717,3.150701944,3.98597439,3.704030125,3.35612199
1543,4.215686275,3.675454246,4.08561915,3.157667387,3.986772063,3.706968646,3.34796813
1542,4.215686275,3.684984707,4.084400036,3.161616707,3.992611133,3.716420604,3.347220906
1541,4.215686275,3.692227698,4.083954619,3.164019449,3.993349359,3.717322667,3.349946376
1540,4.215686275,3.699076169,4.079308482,3.157824599,3.995750651,3.718413758,3.353163874
1539,4.215686275,3.696565471,4.083102144,3.148892092,3.999077602,3.711946981,3.362215983
1538,4.215686275,3.69847143,4.088041813,3.147985942,4.003552434,3.715275104,3.363227581
1537,4.166666667,3.652978786,4.046962322,3.106093384,3.957735167,3.673437582,3.326689747
1536,4.166666667,3.650935717,4.048422002,3.10644725,3.954143646,3.677199271,3.317903989
1535,4.215686275,3.690371854,4.098673884,3.14285972,3.998412379,3.727979032,3.355713145
1534,4.215686275,3.693761501,4.10122788,3.146966414,4.000080402,3.729815242,3.359285599
1533,4.215686275,3.698857373,4.097825106,3.149426947,4.008951021,3.720957619,3.364713072
1532,4.166666667,3.658670352,4.050139904,3.111833198,3.970884039,3.673671966,3.325232249
1531,4.166666667,3.659324978,4.051236909,3.111141206,3.976868148,3.674300843,3.326203054
1530,4.166666667,3.665120191,4.056067588,3.110599078,3.97806841,3.676838003,3.332663548
1529,4.166666667,3.670635738,4.059770323,3.114386473,3.977558619,3.675318433,3.330429574
1528,4.166666667,3.67159174,4.068362912,3.120155741,3.974592473,3.677084005,3.332794645
1527,4.166666667,3.674159967,4.075163103,3.120877129,3.971115137,3.673711848,3.320548012
1526,4.166666667,3.679034051,4.072451291,3.121159946,3.96843536,3.678060412,3.316876054
1525,4.166666667,3.677426604,4.07131207,3.11625589,3.969977836,3.672883495,3.31893821
1524,4.207920792,3.679883096,4.067862644,3.11443327,3.979525971,3.682006005,3.317861927
1523,4.207920792,3.680268461,4.067494111,3.109530712,3.987834427,3.682986063,3.318711777
1522,4.166666667,3.679722072,4.064413843,3.10491031,3.992073109,3.683446585,3.319370424
1521,4.166666667,3.674959375,4.069370186,3.102673312,3.990864123,3.685282318,3.322569521
1520,4.207920792,3.675717626,4.076609248,3.101767906,3.987993139,3.689515885,3.331163601
1519,4.207920792,3.681466194,4.077812018,3.103235747,3.981642122,3.686356755,3.343464802
1518,4.207920792,3.686571362,4.075469132,3.105339498,3.981935614,3.682964289,3.343566901
1517,4.207920792,3.684976678,4.083114174,3.104924277,3.985366838,3.676877579,3.340086589
1516,4.207920792,3.691738102,4.086879594,3.105072135,3.988989899,3.672581571,3.339217119
1515,4.207920792,3.696340815,4.087191358,3.108024691,3.995146122,3.672125223,3.329873376
1514,4.207920792,3.697712523,4.082038703,3.112882711,4.001871901,3.673637447,3.329215611
1513,4.207920792,3.706439692,4.078146297,3.112676056,4.00724124,3.675659581,3.328382719
1512,4.207920792,3.707448995,4.073077622,3.115842574,4.005974684,3.684147388,3.337556793
1511,4.207920792,3.709523684,4.073447868,3.114580493,4.000961441,3.688834601,3.343031185
1510,4.207920792,3.709168561,4.073013275,3.115430078,3.998380731,3.699433616,3.351549977
1509,4.207920792,3.709719517,4.073754092,3.112904693,3.993519644,3.701042138,3.3621346
1508,4.207920792,3.710605098,4.074028574,3.113340613,3.990885153,3.699853521,3.368186915
1507,4.207920792,3.708082095,4.075914801,3.113417076,3.991641337,3.699736161,3.365857333
1506,4.207920792,3.703790869,4.080464481,3.111247723,3.997008417,3.695116558,3.36280698
1505,4.207920792,3.704747152,4.082354013,3.114421062,3.998224792,3.691048765,3.357376826
1504,4.207920792,3.708600581,4.078853863,3.11238156,4.004417589,3.687598411,3.355085387
1503,4.207920792,3.709439419,4.084214364,3.108868028,4.010052803,3.683275371,3.356649768
1502,4.207920792,3.713239375,4.088774394,3.108243662,4.014272653,3.686095726,3.364495168
1501,4.207920792,3.714425096,4.093769953,3.108318891,4.014176829,3.689349709,3.357258844
1500,4.207920792,3.715315112,4.0952924,3.108886051,4.013264891,3.687458088,3.347539647
1499,4.207920792,3.718496214,4.094545289,3.109869561,4.013528634,3.685527251,3.346600571
1498,4.207920792,3.715485862,4.09032464,3.110569032,4.015713995,3.685155811,3.346376321
1497,4.207920792,3.717708629,4.087656122,3.11204303,4.018716306,3.689133807,3.340560951
1496,4.207920792,3.720204253,4.084928884,3.109226842,4.021626298,3.690610929,3.350812199
1495,4.207920792,3.724147138,4.084435727,3.107335097,4.022398697,3.685048118,3.358090783
1494,4.207920792,3.731298752,4.090494019,3.109396402,4.024539253,3.685863647,3.364990348
1493,4.25,3.735919102,4.091125126,3.109907687,4.026224666,3.688755267,3.364457896
1492,4.207920792,3.732838702,4.092966892,3.108789098,4.025723309,3.690986219,3.369071748
1491,4.207920792,3.739425101,4.092563798,3.111405836,4.024309449,3.696774283,3.364378052
1490,4.207920792,3.742863554,4.093312597,3.110419907,4.021570627,3.698711859,3.353885362
1489,4.207920792,3.7426677,4.095588908,3.113114304,4.020246838,3.697504598,3.350557646
1488,4.25,3.742660053,4.095504075,3.114046333,4.020563323,3.699797222,3.357252254
1487,4.25,3.746838894,4.098965012,3.113344935,4.024305556,3.700019733,3.362305194
1486,4.25,3.747463926,4.099688474,3.112928349,4.026041667,3.700626606,3.363656311
1485,4.25,3.749355924,4.104710842,3.113784254,4.031071137,3.703267909,3.364739557
1484,4.2,3.70282422,4.060243835,3.076945641,3.992597894,3.662393364,3.322498809
1483,4.2,3.7029282,4.058331806,3.075893676,3.996400082,3.666368117,3.314120143
1482,4.2,3.709359024,4.059820282,3.072400513,3.994681939,3.672535116,3.315887706
1481,4.2,3.711164066,4.057829557,3.072268599,3.994597913,3.672650576,3.318557183
1480,4.2,3.71332413,4.061258947,3.073885117,3.992794268,3.676177243,3.319216925
1479,4.2,3.716537543,4.061529984,3.076425751,3.989720487,3.675651284,3.31931016
1478,4.2,3.711604366,4.06339581,3.080154355,3.990451798,3.674259849,3.321256304
1477,4.2,3.709612105,4.064939361,3.080154355,3.989870822,3.677171444,3.330626613
1476,4.2,3.707807915,4.060707395,3.079871383,3.992326631,3.673558913,3.324985307
1475,4.2,3.702378204,4.058791108,3.079588462,3.999055441,3.671328861,3.329391724
1474,4.2,3.702719018,4.057646735,3.078534031,3.998972884,3.670294211,3.326668776
1473,4.2,3.708457067,4.058418297,3.073133095,3.999342443,3.670509537,3.323385663
1472,4.2,3.716717801,4.057620579,3.06829582,3.997616357,3.666683462,3.327139895
1471,4.2,3.725210054,4.061003861,3.071814672,3.996217105,3.669883319,3.330207182
1470,4.15,3.685061983,4.01721221,3.036566752,3.955755581,3.629653175,3.296680639
1469,4.15,3.68848155,4.016375345,3.03824287,3.957791272,3.63113463,3.296368614
1468,4.15,3.69243386,4.015143146,3.037908497,3.95990736,3.63237796,3.297708421
1467,4.15,3.696040323,4.009082543,3.033735161,3.967408552,3.631344729,3.293918137
1466,4.15,3.693740497,4.004921803,3.029843606,3.970383347,3.631005581,3.292110172
1465,4.15,3.691565322,4.004131395,3.028873758,3.972912801,3.633268168,3.297749918
1464,4.15,3.693331384,4.012800442,3.030619762,3.975889084,3.632441068,3.297556588
1463,4.191919192,3.691648243,4.024172887,3.031324302,3.975515251,3.640335457,3.308541382
1462,4.191919192,3.698259714,4.031691115,3.032383061,3.976744665,3.643160657,3.307710974
1461,4.191919192,3.701652048,4.036180626,3.035183304,3.976601671,3.642387044,3.313838079
1460,4.15,3.708147648,4.038811899,3.040419438,3.975227085,3.641085004,3.314276835
1459,4.191919192,3.70913908,4.037236599,3.042310536,3.976869062,3.648796656,3.304080338
1458,4.191919192,3.710822296,4.032590607,3.043435651,3.975118777,3.641192287,3.30054252
1457,4.15,3.710112273,4.027264325,3.043844732,3.975493336,3.643420238,3.294493962
1456,4.191919192,3.710257952,4.020480148,3.041034164,3.979710594,3.646959726,3.297091959
1455,4.15,3.711271468,4.019713758,3.037202216,3.978817327,3.648215501,3.30091508
1454,4.191919192,3.706028347,4.021175166,3.035051737,3.983004034,3.654111796,3.319015459
1453,4.191919192,3.710104058,4.023824046,3.029756954,3.987575067,3.654428962,3.330148404
1452,4.191919192,3.720057052,4.026428704,3.027880525,3.993526,3.652635689,3.331139022
1451,4.191919192,3.727597137,4.030967802,3.031865285,3.998113012,3.649651856,3.329639197
1450,4.191919192,3.735371283,4.031691966,3.037597186,3.998049995,3.645049441,3.32654376
1449,4.191919192,3.736441185,4.038190908,3.046893806,4.001462807,3.646187409,3.324218787
1448,4.191919192,3.741812379,4.040455682,3.050328795,4.006154006,3.643457664,3.31385354
1447,4.191919192,3.741683673,4.040040763,3.049638688,4.001431981,3.639576681,3.313408594
1446,4.191919192,3.74834343,4.038149486,3.044947671,3.999678256,3.637467356,3.316978397
1445,4.191919192,3.752111682,4.033953704,3.038722222,4.004756465,3.650340746,3.317521258
1444,4.234693878,3.755692782,4.032351306,3.037335557,4.008115972,3.644609626,3.324889223
1443,4.191919192,3.756157081,4.03844086,3.035947349,4.015461347,3.650275976,3.331423973
1442,4.141414141,3.715500078,3.995437262,3.002281369,3.973406799,3.612534174,3.295086447
1441,4.141414141,3.720429128,3.998460254,3.003598924,3.974180797,3.615304082,3.29402689
1440,4.141414141,3.718005638,4.001131515,3.004841402,3.975705803,3.619811995,3.296254432
1439,4.183673469,3.714729174,4.00155743,3.005729118,3.976846058,3.618592979,3.298243245
1438,4.191919192,3.75741237,4.052253338,3.042461053,4.026106472,3.664424121,3.330170107
1437,4.183673469,3.718488698,4.00567718,3.004638219,3.975394256,3.6207833,3.286024033
1436,4.141414141,3.723404537,4.004881218,3.001948775,3.973292963,3.621154341,3.290588806
1435,4.141414141,3.730650705,4.010157846,3.00362117,3.976691729,3.623758475,3.290205465
1434,4.183673469,3.740437865,4.010513606,3.002934894,3.981878914,3.621101331,3.290455372
1433,4.183673469,3.740772643,4.010836431,3.001840149,3.981488052,3.622480675,3.291050956
1432,4.183673469,3.744779639,4.0127173,2.997341266,3.980582524,3.626421651,3.296287117
1431,4.183673469,3.741150213,4.010836431,2.992695167,3.984374347,3.635409923,3.300812512
1430,4.183673469,3.740880405,4.006263941,2.991171004,3.986801924,3.637379542,3.297200875
1429,4.183673469,3.73385379,4.004739777,2.992695167,3.988029716,3.639249794,3.296060129
1428,4.183673469,3.729062422,4.009295408,2.996300428,3.992274678,3.639404966,3.292198205
1427,4.183673469,3.73042677,4.013852733,2.997619933,3.99269263,3.637365676,3.288771936
1426,4.183673469,3.738813839,4.019159226,2.999497768,3.993969218,3.636772862,3.296801579
1425,4.183673469,3.749906345,4.019533067,3.000539485,3.999497172,3.633684092,3.302221056
1424,4.183673469,3.757396556,4.022151899,3.001731199,4.005870636,3.633727405,3.30413323
1423,4.183673469,3.762361157,4.021748441,3.001042733,4.009271106,3.641922888,3.311805986
1422,4.183673469,3.761162947,4.020595903,2.999031657,4.013973982,3.648829037,3.316743671
1421,4.183673469,3.759351009,4.020206723,2.995493063,4.01861149,3.646879933,3.320344366
1420,4.183673469,3.760671859,4.022872043,2.995008381,4.021617647,3.641210811,3.327590629
1419,4.183673469,3.758098487,4.02666294,3.000708031,4.022007357,3.637312371,3.317664963
